School,SIS ID,Class,Test 1 Num Correct,Test 1 Num Correct,Test 2 Num Correct,Test 2 Num Incorrect,Test 3 Num Correct,Test 3 Num Incorrect,PAT Reading 2022,PAT Reading 2022 Band,PAT Maths 2022,PAT Maths 2022 Band,PAT Reading 2021,PAT Reading 2021 Band,PAT Maths 2021,PAT Maths 2021 Band,NAPLAN 2023 Reading Score,NAPLAN 2023 Reading Proficiency,NAPLAN 2023 Writing Score,NAPLAN 2023 Writing Proficiency,NAPLAN 2023 Grammar and Punctuation Score,NAPLAN 2023 Grammar and Punctuation Proficiency,NAPLAN 2023 Spelling Score,NAPLAN 2023 Spelling Proficiency,NAPLAN 2023 Numeracy Score,NAPLAN 2023 Numeracy Proficiency,NAPLAN 2021 Reading Score,NAPLAN 2021 Reading Band,NAPLAN 2021 Writing Score,NAPLAN 2021 Writing Band,NAPLAN 2021 Grammar and Punctuation Score,NAPLAN 2021 Grammar and Punctuation Band,NAPLAN 2021 Spelling Score,NAPLAN 2021 Spelling Band,NAPLAN 2021 Numeracy Score,NAPLAN 2021 Numeracy Band
D,137817052,07SCI8,15,1,46,22,25,43,,,,,,,,,526.7,Strong,520.8,Strong,464.4,Developing,493.1,Developing,526.9,Strong,,,,,,,,,,
D,652334502,07SCI8,23,11,33,11,31,29,77.3,70-79,107.9,75-84,51.6,50-59,121.4,64 and below,355.4,Needs additional support,347,Needs additional support,345.5,Needs additional support,305.4,Needs additional support,452.1,Developing,NULL,Withdrawn,NULL,Withdrawn,NULL,Withdrawn,NULL,Withdrawn,NULL,Withdrawn
D,412773563,07SCI8,28,1,56,0,46,0,,,,,,,,,631.7,Exceeding,585.8,Strong,600.6,Strong,648.7,Exceeding,608.4,Strong,,,,,,,,,,
D,539216165,07SCI8,16,2,44,1,Absent,Absent,113.8,110-119,131.1,105-114,117.9,110-119,124.8,115-124,524.3,Strong,547.1,Strong,550.6,Strong,501.8,Strong,579.1,Strong,456.383,Band 5,497.4,Band 6,526.785,Band 6,433.977,Band 5,513.538,Band 6
D,428115807,07SCI8,13,3,25,1,20,0,,,,,,,,,425,Needs additional support,506.7,Developing,548.7,Strong,493,Developing,527.4,Strong,,,,,,,,,,
D,133241213,07SCI8,35,0,53,3,32,0,127.4,120-129,132.1,125-134,121.5,120-129,130,115-124,557.6,Strong,572.7,Strong,477.3,Developing,583.8,Strong,564.3,Strong,579.277,Band 7,510,Band 6,522.89,Band 6,540.995,Band 7,563.436,Band 7
D,539705128,07SCI8,31,0,51,1,Absent,Absent,124.6,120-129,123.1,115-124,127.8,120-129,123.5,125-134,521,Strong,559.9,Strong,521.1,Strong,519.9,Strong,514.8,Strong,470.444,Band 5,444.8,Band 5,422.671,Band 4,467.755,Band 5,475.21,Band 5
D,867411066,07SCI8,20,14,23,31,37,23,113.1,110-119,111.6,105-114,84.2,80-89,107.5,75-84,424.9,Needs additional support,460.7,Developing,467.5,Developing,379.7,Needs additional support,433.7,Developing,396.658,Band 4,416.3,Band 4,445.842,Band 5,384.971,Band 4,438.426,Band 5
D,525790189,07SCI8,41,0,49,0,40,0,,,,,,,,,619,Exceeding,655.1,Exceeding,546.8,Strong,597.4,Exceeding,651.2,Exceeding,,,,,,,,,,
D,862746408,07SCI8,43,0,67,0,38,0,,,,,,,,,606.7,Exceeding,547.1,Strong,597.4,Strong,600.2,Exceeding,608.1,Strong,,,,,,,,,,
D,582892638,07SCI8,12,2,47,3,43,1,132.7,130-139,119.3,125-134,117.5,110-119,119.6,115-124,534.2,Strong,559.9,Strong,521.1,Strong,612.8,Exceeding,451,Developing,523.064,Band 6,585.4,Band 8,495.377,Band 6,566.897,Band 7,465.728,Band 5
D,806048694,07SCI8,25,2,42,1,36,0,130.4,130-139,132.1,125-134,123.5,120-129,130,115-124,581.6,Strong,506.7,Developing,535.6,Strong,511.9,Strong,552.6,Strong,550.649,Band 7,484.6,Band 6,442.381,Band 5,462.4,Band 5,495.618,Band 6
D,399064824,07SCI8,24,1,40,0,26,1,,,,,,,,,551.3,Strong,534.2,Strong,605.3,Strong,602.1,Exceeding,596,Strong,,,,,,,,,,
D,915479659,07SCIE,56,1,56,2,45,0,,,,,,,,,530.1,Strong,682,Exceeding,647.1,Exceeding,545.5,Strong,588.4,Strong,,,,,,,,,,
D,250101336,07SCIE,53,4,56,3,53,6,,,,,,,,,510.6,Strong,520.8,Strong,552,Strong,562.9,Strong,612.1,Strong,,,,,,,,,,
D,795794214,07SCIE,26,4,36,2,37,4,123.5,120-129,135.9,115-124,121.5,120-129,136.2,115-124,550.8,Strong,613.1,Strong,596.3,Strong,510.7,Strong,629.8,Strong,481.891,Band 6,585.4,Band 8,567.189,Band 7,487.323,Band 6,551.702,Band 7
D,280472008,07SCIE,44,2,43,0,Absent,Absent,126,120-129,140.5,125-134,132.6,130-139,124.8,125-134,567.2,Strong,559.9,Strong,561.5,Strong,603.5,Exceeding,586,Strong,547.933,Band 7,534.9,Band 7,543.512,Band 7,558.282,Band 7,520.571,Band 6
D,721852993,07SCIE,57,0,39,1,Absent,Absent,145.1,140-149,137.3,145-154,127.8,120-129,123.1,125-134,600.6,Strong,572.7,Strong,599.1,Strong,650.7,Exceeding,614.8,Strong,547.801,Band 7,510,Band 6,637.113,Band 9,607.319,Band 8,540.664,Band 7
D,961843641,07SCIE,56,1,56,1,50,1,138.7,130-139,131.1,135-144,129,120-129,126,125-134,594.3,Strong,599.3,Strong,658.5,Exceeding,621.4,Exceeding,589,Strong,588.456,Band 8,597.5,Band 8,525.321,Band 6,569.447,Band 7,515.315,Band 6
D,311998508,07SCIE,54,3,30,1,48,2,,,,,,,,,503.7,Strong,613.1,Strong,620.9,Exceeding,603.5,Exceeding,633.8,Exceeding,,,,,,,,,,
D,463075911,07SCIE,54,3,35,1,42,0,125.5,120-129,125.3,125-134,119.9,110-119,128.7,115-124,549.3,Strong,520.8,Strong,583.6,Strong,510.7,Strong,528,Strong,504.736,Band 6,497.4,Band 6,564.408,Band 7,485.625,Band 6,532.432,Band 7
D,669254718,07SCIE,32,4,31,13,34,7,131.7,130-139,135.2,125-134,123.5,120-129,127.3,115-124,505.3,Strong,506.7,Developing,531.6,Strong,511,Strong,591.8,Strong,533.899,Band 7,497.4,Band 6,495.377,Band 6,487.84,Band 6,539.768,Band 7
D,189058111,07SCIE,45,1,38,0,31,0,140.1,140-149,130.1,135-144,125.7,120-129,127.3,125-134,598.8,Strong,559.9,Strong,543.4,Strong,563.9,Strong,602.5,Strong,,,,,,,,,,
D,267618994,07SCIE,55,1,46,0,47,0,131.9,130-139,136,125-134,132.6,130-139,131.4,125-134,601.4,Strong,599.3,Strong,658.5,Exceeding,569.7,Strong,586.5,Strong,537.059,Band 7,484.6,Band 6,600.629,Band 8,522.423,Band 6,501.057,Band 6
D,850449769,07SCIE,57,0,54,0,48,0,131.7,130-139,140.6,125-134,145.3,140-149,131.4,145-154,619.8,Exceeding,559.9,Strong,596.9,Strong,536.3,Strong,612.1,Strong,575.346,Band 7,510,Band 6,563.78,Band 7,472.49,Band 5,566.173,Band 7
D,479521115,07SCIE,57,0,52,2,48,1,,,,,,,,,635.1,Exceeding,599.3,Strong,586.2,Strong,564.5,Strong,654.3,Exceeding,,,,,,,,,,
D,174571051,07SCIE,47,0,56,1,52,0,,,,,,,,,597.6,Strong,534.2,Strong,692.6,Exceeding,558.8,Strong,570.2,Strong,,,,,,,,,,
D,337451392,07SCIE,47,0,48,2,48,0,125.1,120-129,132.7,125-134,121.5,120-129,130.1,115-124,556.6,Strong,534.2,Strong,617.8,Strong,651.7,Exceeding,609.6,Strong,571.085,Band 7,522.5,Band 6,581.862,Band 7,579.009,Band 7,545.314,Band 7
D,376254025,07SCIE,57,0,47,1,48,0,,,,,,,,,664.1,Exceeding,492,Developing,577.3,Strong,629,Exceeding,573.9,Strong,,,,,,,,,,
D,873129419,07SCIE,37,1,35,0,40,0,142.7,140-149,131.1,135-144,132.6,130-139,127.3,125-134,638.1,Exceeding,559.9,Strong,565.8,Strong,589.4,Strong,584.3,Strong,,,,,,,,,,
D,549251227,07SCIE,33,1,38,0,38,0,135.1,130-139,135.3,135-144,132.6,130-139,140,125-134,549.3,Strong,572.7,Strong,583.6,Strong,612.7,Exceeding,609.2,Strong,504.736,Band 6,522.5,Band 6,525.204,Band 6,569.12,Band 7,573.87,Band 7
D,156592467,07SCIE,37,2,41,7,44,0,128,120-129,137.5,125-134,126.1,120-129,126.7,125-134,544.3,Strong,559.9,Strong,524.3,Strong,534,Strong,583.8,Strong,520.212,Band 6,471.6,Band 5,445.842,Band 5,485.927,Band 6,529.921,Band 6
D,855382963,07SCIE,38,0,37,0,34,0,123.5,120-129,125.2,115-124,130.1,130-139,123.5,125-134,550.9,Strong,506.7,Developing,615.1,Strong,573.8,Strong,592.5,Strong,536.472,Band 7,471.6,Band 5,478.824,Band 6,563.373,Band 7,549.87,Band 7
D,556607099,07SCIE,55,2,58,1,58,2,136.7,130-139,135.2,135-144,132.6,130-139,130,125-134,614,Exceeding,613.1,Strong,568.6,Strong,582.3,Strong,603,Strong,537.926,Band 7,597.5,Band 8,596.664,Band 8,560.282,Band 7,554.509,Band 7
D,256710756,07SCIE,55,2,67,2,58,0,131.9,130-139,133.1,125-134,132.6,130-139,131.4,125-134,524.6,Strong,585.8,Strong,572.2,Strong,613.2,Exceeding,579.9,Strong,609.855,Band 8,572.9,Band 7,567.873,Band 7,578.236,Band 7,526.27,Band 6
D,710052064,07SCIN,52,1,51,0,56,1,146.3,140-149,137.9,145-154,134,130-139,135.3,125-134,638.2,Exceeding,627.2,Exceeding,649.9,Exceeding,713,Exceeding,678.3,Exceeding,601.31,Band 8,609,Band 8,596.664,Band 8,658.897,Band 9,561.656,Band 7
D,908984199,07SCIN,26,2,Absent,Absent,46,2,136.4,130-139,140.6,135-144,133.7,130-139,130.7,125-134,584.7,Strong,599.3,Strong,621.2,Exceeding,601.3,Exceeding,609.4,Strong,590.369,Band 8,522.5,Band 6,580.064,Band 7,596.504,Band 8,617.129,Band 8
D,849679866,07SCIN,51,0,48,0,57,0,154.7,150 and above,141.2,145-154,139.1,130-139,132.4,135-144,712.6,Exceeding,721.2,Exceeding,680.7,Exceeding,668.9,Exceeding,631.2,Strong,617.759,Band 8,497.4,Band 6,683.864,Band 9,674.446,Band 9,616.425,Band 8
D,410696012,07SCIN,36,1,38,0,45,0,131.3,130-139,150.4,125-134,132,130-139,141.9,125-134,655.6,Exceeding,585.8,Strong,663.5,Exceeding,690.9,Exceeding,703.7,Exceeding,581.836,Band 7,522.5,Band 6,687.83,Band 10,593.292,Band 8,624.969,Band 8
D,864200313,07SCIN,56,1,68,1,60,0,145.2,140-149,137.7,145-154,139.5,130-139,112.4,135-144,681.1,Exceeding,668.6,Exceeding,606,Strong,613.8,Exceeding,669,Exceeding,602.961,Band 8,510,Band 6,586.463,Band 8,574.681,Band 7,590.607,Band 8
D,308018953,07SCIN,43,1,64,1,59,0,,,,,,,,,546.5,Strong,599.3,Strong,585.4,Strong,579.8,Strong,728.7,Exceeding,,,,,,,,,,
D,890468725,07SCIN,47,0,55,0,53,1,149,140-149,131.3,145-154,135.2,130-139,130,135-144,648.3,Exceeding,613.1,Strong,712.5,Exceeding,558.3,Strong,596.5,Strong,613.061,Band 8,585.4,Band 8,580.753,Band 7,572.21,Band 7,538.101,Band 7
D,971450428,07SCIN,42,2,59,0,absent,absent,137.6,130-139,150,135-144,130.1,130-139,157.2,125-134,606.5,Exceeding,506.7,Developing,593.8,Strong,646.7,Exceeding,668.4,Exceeding,564.671,Band 7,522.5,Band 6,562.356,Band 7,584.974,Band 8,624.969,Band 8
D,231568573,07SCIN,47,0,65,0,60,0,,,,,,,,,641,Exceeding,534.2,Strong,615.8,Strong,649.5,Exceeding,714.7,Exceeding,,,,,,,,,,
D,143219812,07SCIN,52,5,63,6,56,4,122.7,120-129,144.2,115-124,117.5,110-119,140.7,115-124,511.4,Strong,572.7,Strong,600.6,Strong,538.8,Strong,679.6,Exceeding,473.919,Band 5,484.6,Band 6,525.204,Band 6,506.045,Band 6,657.479,Band 9
D,606257964,07SCIN,42,0,45,0,55,1,,,,,,,,,612,Exceeding,572.7,Strong,608.2,Strong,614.7,Exceeding,600,Strong,,,,,,,,,,
D,598859473,07SCIN,56,1,40,0,33,1,134.5,130-139,134.8,125-134,127.8,120-129,129,125-134,567.8,Strong,572.7,Strong,603.1,Strong,581,Strong,653.3,Exceeding,476.447,Band 5,522.5,Band 6,596.664,Band 8,576.968,Band 7,522.426,Band 6
D,313704144,07SCIN,51,0,52,0,49,0,134.9,130-139,153.5,125-134,132.7,130-139,146.3,125-134,562.1,Strong,641.2,Exceeding,728.8,Exceeding,651.4,Exceeding,701.8,Exceeding,555.543,Band 7,597.5,Band 8,631.7,Band 8,607.78,Band 8,658.805,Band 9
D,899336599,07SCIN,46,1,51,0,48,0,135.1,130-139,135.2,135-144,129,120-129,131.3,125-134,652.8,Exceeding,655.1,Exceeding,616.4,Strong,610.5,Exceeding,639.1,Exceeding,585.607,Band 8,620.3,Band 8,617.907,Band 8,632.394,Band 8,544.094,Band 7
D,370120081,07SCIN,46,0,56,1,53,2,138.6,130-139,143.8,135-144,135.4,130-139,136,135-144,586.6,Strong,520.8,Strong,592,Strong,571.9,Strong,669.7,Exceeding,572.5,Band 7,430.8,Band 5,582.243,Band 8,548.091,Band 7,602.141,Band 8
D,875927604,07SCIN,37,0,46,0,60,0,124.9,120-129,152.4,115-124,122.8,120-129,130.1,115-124,587.5,Strong,506.7,Developing,630.2,Exceeding,605.2,Exceeding,661.4,Exceeding,583.992,Band 8,560.2,Band 7,641.081,Band 9,554.773,Band 7,589.74,Band 8
D,677686132,07SCIN,30,7,39,7,absent,absent,127.3,120-129,151.6,125-134,119.5,110-119,138.6,115-124,539.5,Strong,572.7,Strong,505.4,Developing,504.3,Strong,682.7,Exceeding,523.466,Band 6,510,Band 6,560.766,Band 7,477.503,Band 5,642.972,Band 9
D,782368874,07SCIN,45,1,52,1,absent,absent,,,,,,,,,608,Exceeding,627.2,Exceeding,614.9,Strong,581.3,Strong,644.1,Exceeding,,,,,,,,,,
D,532107505,07SCIN,38,1,55,1,59,1,,,,,,,,,588.8,Strong,599.3,Strong,592,Strong,580.5,Strong,601.1,Strong,,,,,,,,,,
D,681675373,07SCIN,34,0,40,0,49,2,,,,,,,,,547.7,Strong,547.1,Strong,535.7,Strong,623.7,Exceeding,616.2,Strong,,,,,,,,,,
D,982610793,07SCIN,41,0,47,0,33,0,,,,,,,,,482.5,Developing,506.7,Developing,517.3,Strong,554.8,Strong,612.9,Strong,,,,,,,,,,
D,367970784,07SCIN,24,1,39,5,46,2,133.5,130-139,139.4,125-134,125.7,120-129,138,125-134,536.2,Strong,585.8,Strong,486.9,Developing,521,Strong,595,Strong,507.541,Band 6,430.8,Band 5,580.064,Band 7,507.624,Band 6,585.091,Band 8
D,915641086,07SCIN,35,0,38,1,43,2,,,,,,,,,592.5,Strong,613.1,Strong,578.5,Strong,594.7,Strong,668.4,Exceeding,,,,,,,,,,
D,996964271,07SCIN,47,0,64,2,52,1,,,,,,,,,556.6,Strong,534.2,Strong,616.4,Strong,591,Strong,644.6,Exceeding,,,,,,,,,,
D,640226663,07HIS2,26,5,29,0,45,0,,,,,,,,,521.8,Strong,627.2,Exceeding,588.6,Strong,547.7,Strong,536.7,Strong,608.477,Band 8,585.4,Band 8,551.011,Band 7,538.743,Band 7,544.453,Band 7
D,213100998,07HIS2,10,1,18,0,27,0,121.5,120-129,119.3,115-124,115.5,110-119,114.1,115-124,518.6,Strong,520.8,Strong,521.5,Strong,485.1,Developing,470,Developing,476.038,Band 5,444.8,Band 5,418.204,Band 4,533.771,Band 7,471.683,Band 5
D,638456738,07HIS2,Absent,Absent,24,20,56,0,90.5,90-99,100.2,85-94,82.4,80-89,82,75-84,402.7,Needs additional support,412.4,Needs additional support,414.6,Needs additional support,430.9,Developing,397.6,Needs additional support,371.227,Band 3,358,Band 3,377.915,Band 4,408.888,Band 4,408.185,Band 4
D,533153124,07HIS2,19,7,21,2,37,0,129.2,120-129,118.9,125-134,117.5,110-119,112.6,115-124,515.3,Strong,520.8,Strong,491.2,Developing,443.9,Developing,501.4,Strong,408.448,Band 4,534.9,Band 7,461.988,Band 5,421.279,Band 4,442.537,Band 5
D,522960935,07HIS2,36,5,54,2,16,40,131.3,130-139,132.3,125-134,123.5,120-129,126,115-124,531.8,Strong,572.7,Strong,564.3,Strong,581,Strong,573.2,Strong,489.196,Band 6,497.4,Band 6,580.064,Band 7,586.538,Band 8,489.318,Band 6
D,226794471,07HIS2,24,9,44,1,42,2,,,,,,,,,639.7,Exceeding,572.7,Strong,611.7,Strong,664.7,Exceeding,586.8,Strong,,,,,,,,,,
D,264213584,07HIS2,24,9,44,1,42,2,,,,,,,,,465.1,Developing,520.8,Strong,515.7,Strong,521.4,Strong,506,Strong,,,,,,,,,,
D,682425469,07HIS2,Absent,Absent,59,0,56,0,113.1,110-119,110.4,105-114,84.2,80-89,107.7,75-84,451.5,Developing,534.2,Strong,429,Needs additional support,490.1,Developing,419,Needs additional support,432.911,Band 5,430.8,Band 5,436.395,Band 5,417.316,Band 4,397.734,Band 4
D,123792507,07HIS2,27,8,32,3,43,0,124.7,120-129,122.4,115-124,121.5,120-129,122.8,115-124,471.2,Developing,506.7,Developing,491.1,Developing,595.5,Exceeding,514.3,Strong,573.697,Band 7,458.3,Band 5,543.628,Band 7,587.445,Band 8,484.816,Band 6
D,645411656,07HIS2,30,12,42,0,50,2,,,,,,,,,562,Strong,506.7,Developing,506.7,Developing,537.7,Strong,502.5,Strong,,,,,,,,,,
D,225390033,07HIS2,14,5,26,0,21,0,119,110-119,118.9,115-124,113.6,110-119,111,105-114,430.2,Developing,460.7,Developing,471.5,Developing,523.1,Strong,465.6,Developing,471.645,Band 5,471.6,Band 5,514.336,Band 6,542.181,Band 7,459.815,Band 5
D,959436616,07HIS2,23,5,31,0,36,0,,,,,,,,,479,Developing,476.5,Developing,536.6,Strong,508,Strong,453.5,Developing,,,,,,,,,,
D,706153511,07HIS2,22,3,41,1,41,0,110.5,110-119,121.7,105-114,115.5,110-119,127.3,115-124,435.8,Developing,559.9,Strong,479.6,Developing,557.7,Strong,470.2,Developing,481.084,Band 6,572.9,Band 7,563.38,Band 7,551.464,Band 7,523.696,Band 6
D,500197008,07HIS2,16,30,7,13,14,29,,,,,,,,,376.6,Needs additional support,379.3,Needs additional support,387.9,Needs additional support,425.3,Needs additional support,342.6,Needs additional support,,,,,,,,,,
D,185717385,07HIS2,29,7,55,3,49,6,128.2,120-129,137.5,125-134,121.5,120-129,127.3,115-124,534.7,Strong,559.9,Strong,476.6,Developing,531.1,Strong,565.5,Strong,540.388,Band 7,534.9,Band 7,529.081,Band 6,503.856,Band 6,543.707,Band 7
D,541902125,07HIS2,28,12,46,2,47,3,118,110-119,126.5,115-124,123.5,120-129,123.5,115-124,451.5,Developing,547.1,Strong,472.7,Developing,482,Developing,528.7,Strong,551.296,Band 7,471.6,Band 5,495.06,Band 6,466.453,Band 5,436.313,Band 5
D,855883132,07HIS2,38,4,59,0,56,0,,,,,,,,,636.4,Exceeding,668.6,Exceeding,584.5,Strong,606.5,Exceeding,645.1,Exceeding,,,,,,,,,,
D,172603314,07HIS2,24,6,46,1,34,2,134.5,130-139,125.5,125-134,130.1,130-139,123.5,125-134,565.4,Strong,559.9,Strong,521.2,Strong,495.2,Developing,613.2,Strong,555.714,Band 7,444.8,Band 5,512.095,Band 6,483.484,Band 6,539.931,Band 7
D,409503233,07HIS2,20,3,39,3,42,3,123.5,120-129,134.8,115-124,127.8,120-129,119.3,125-134,508.7,Strong,506.7,Developing,516.6,Strong,550.4,Strong,571.5,Strong,512.605,Band 6,522.5,Band 6,488.885,Band 6,515.351,Band 6,532.432,Band 7
D,915019135,07HIS2,25,0,37,1,39,1,,,,,,,,,564,Strong,613.1,Strong,576.8,Strong,592.2,Strong,553.8,Strong,,,,,,,,,,
D,868232387,07HIS2,12,10,16,2,Absent,Absent,,,,,,,,,338.5,Needs additional support,428.6,Needs additional support,312.4,Needs additional support,432.3,Developing,399.4,Needs additional support,,,,,,,,,,
D,648837835,07HIS2,20,3,37,1,41,0,,,,,,,,,527.4,Strong,428.6,Needs additional support,521.1,Strong,541.6,Strong,552.3,Strong,,,,,,,,,,
D,335713623,07HIS2,17,21,36,4,35,5,,,,,,,,,489.9,Developing,492,Developing,568.4,Strong,554.5,Strong,582.9,Strong,,,,,,,,,,
D,858078319,07HIS2,22,9,34,3,38,6,116.2,110-119,113.9,115-124,,,107.4,,410.2,Needs additional support,476.5,Developing,391.6,Needs additional support,437.6,Developing,461.6,Developing,,,,,,,,,,
D,886892098,07HIS2,16,8,29,1,35,0,,,,,,,,,447.5,Developing,520.8,Strong,443.8,Needs additional support,581.3,Strong,458.1,Developing,,,,,,,,,,
D,436788304,07HIS2,26,7,45,1,39,0,,,,,,,,,542.4,Strong,627.2,Exceeding,520.8,Strong,540.7,Strong,494.4,Developing,,,,,,,,,,
D,716463104,07HIS2,25,3,46,1,42,1,,,,,,,,,540.6,Strong,559.9,Strong,583.1,Strong,547.7,Strong,553.2,Strong,,,,,,,,,,
D,882725805,07HIS2,33,10,58,1,55,1,115.5,110-119,116.4,115-124,,,,,495.8,Developing,585.8,Strong,564.6,Strong,613.2,Exceeding,495,Developing,481.99,Band 6,497.4,Band 6,545.197,Band 7,610.454,Band 8,483.147,Band 6
D,767448435,07HIS3,,,,,,,,,,,,,,,421.2,Needs additional support,460.7,Developing,418.7,Needs additional support,548.2,Strong,436.2,Developing,397.74,Band 4,401.5,Band 4,404.084,Band 4,580.131,Band 7,407.481,Band 4
D,626855589,07HIS3,,,,,,,122.1,120-129,121.4,115-124,125.7,120-129,105.3,125-134,505.4,Strong,572.7,Strong,523.4,Strong,559.5,Strong,433.5,Developing,459.78,Band 5,560.2,Band 7,458.972,Band 5,576.452,Band 7,419.987,Band 4
D,141626143,07HIS3,,,,,,,124.9,120-129,119.2,115-124,123.3,120-129,120.2,115-124,510.1,Strong,572.7,Strong,507.2,Developing,528.4,Strong,507.6,Strong,433.031,Band 5,416.3,Band 4,548.416,Band 7,531.564,Band 7,457.869,Band 5
D,103563694,07HIS3,,,,,,,,,,,,,,,424.1,Needs additional support,362.8,Needs additional support,422.9,Needs additional support,563.8,Strong,494.2,Developing,360.995,Band 3,458.3,Band 5,403.071,Band 4,488.27,Band 6,438.634,Band 5
D,416149628,07HIS3,,,,,,,109.5,100-109,99.1,105-114,97.7,90-99,98.9,95-104,466.7,Developing,547.1,Strong,477.7,Developing,547.4,Strong,383.8,Needs additional support,422.432,Band 4,401.5,Band 4,421.933,Band 4,485.072,Band 6,384.961,Band 4
D,951433799,07HIS3,,,,,,,119,110-119,126.8,115-124,115.5,110-119,105.3,115-124,526.9,Strong,572.7,Strong,576.2,Strong,588.6,Strong,546.1,Strong,392.779,Band 4,416.3,Band 4,488.885,Band 6,514.109,Band 6,377.772,Band 4
D,759953153,07HIS3,,,,,,,,,,,,,,,516.1,Strong,534.2,Strong,553.1,Strong,563.5,Strong,464.1,Developing,,,,,,,,,,
D,280831524,07HIS3,,,,,,,,,,,,,,,546.7,Strong,655.1,Exceeding,568.2,Strong,589.4,Strong,558.3,Strong,,,,,,,,,,
D,545615294,07HIS3,,,,,,,,,,,,,,,440,Developing,534.2,Strong,464,Developing,566.9,Strong,493.7,Developing,,,,,,,,,,
D,247908693,07HIS3,,,,,,,135.1,130-139,133.6,135-144,131,130-139,122.2,125-134,622,Exceeding,721.2,Exceeding,640.9,Exceeding,636,Exceeding,590,Strong,577.598,Band 7,522.5,Band 6,617.907,Band 8,553.009,Band 7,537.1,Band 7
D,324466356,07HIS3,,,,,,,123.7,120-129,119.2,115-124,119.5,110-119,117,115-124,545.8,Strong,520.8,Strong,546.3,Strong,547.5,Strong,516.5,Strong,513.747,Band 6,522.5,Band 6,482.114,Band 6,529.29,Band 6,496.336,Band 6
D,272436476,07HIS3,,,,,,,,,,,,,,,599.2,Strong,599.3,Strong,564.9,Strong,623.7,Exceeding,561.9,Strong,,,,,,,,,,
D,273507915,07HIS3,,,,,,,135.1,130-139,141.2,135-144,127.8,120-129,144.9,125-134,563.5,Strong,559.9,Strong,558.3,Strong,648.7,Exceeding,632.3,Exceeding,528.849,Band 6,547.4,Band 7,580.753,Band 7,688.327,Band 10,550.609,Band 7
D,444336719,07HIS3,,,,,,,123.5,120-129,128.7,115-124,123.5,120-129,131.9,115-124,507.2,Strong,599.3,Strong,488.7,Developing,646.4,Exceeding,593.2,Strong,531.842,Band 7,572.9,Band 7,580.753,Band 7,573.057,Band 7,570.947,Band 7
D,454452415,07HIS3,,,,,,,133.2,130-139,132.3,125-134,129.4,120-129,126,125-134,601.6,Strong,559.9,Strong,576.6,Strong,626,Exceeding,545.9,Strong,588.988,Band 8,497.4,Band 6,556.787,Band 7,599.433,Band 8,551.098,Band 7
D,860060122,07HIS3,,,,,,,141.3,140-149,131.5,135-144,125.7,120-129,111,125-134,585.3,Strong,559.9,Strong,564.3,Strong,604.3,Exceeding,577.2,Strong,504.613,Band 6,547.4,Band 7,512.095,Band 6,544.952,Band 7,545.314,Band 7
D,345295786,07HIS3,,,,,,,,,,,,,,,564.6,Strong,627.2,Exceeding,595.2,Strong,523.1,Strong,602.9,Strong,,,,,,,,,,
D,832484372,07HIS3,,,,,,,122,120-129,137.5,115-124,130.1,130-139,124.8,125-134,521,Strong,572.7,Strong,567.3,Strong,622.9,Exceeding,559.4,Strong,569.362,Band 7,560.2,Band 7,596.664,Band 8,587.603,Band 8,559.319,Band 7
D,320194382,07HIS3,,,,,,,,,,,,,,,555.6,Strong,559.9,Strong,578.4,Strong,555.4,Strong,575.3,Strong,,,,,,,,,,
D,298840781,07HIS3,,,,,,,,,,,,,,,472.7,Developing,428.6,Needs additional support,433,Needs additional support,407.2,Needs additional support,470.4,Developing,,,,,,,,,,
D,840344107,07HIS3,,,,,,,123.5,120-129,129.9,115-124,121.5,120-129,135.3,115-124,541.1,Strong,492,Developing,465.9,Developing,505.8,Strong,601.7,Strong,514.743,Band 6,471.6,Band 5,533.758,Band 7,494.361,Band 6,560.111,Band 7
D,392999814,07HIS3,,,,,,,,,,,,,,,449.1,Developing,547.1,Strong,437.5,Needs additional support,528.8,Strong,566.8,Strong,,,,,,,,,,
D,275337197,07HIS3,,,,,,,,,,,,,,,498.9,Developing,585.8,Strong,505.3,Developing,599,Exceeding,539.6,Strong,,,,,,,,,,
D,820463894,07HIS3,,,,,,,,,,,,,,,481.4,Developing,559.9,Strong,530.4,Strong,591.7,Strong,520.9,Strong,,,,,,,,,,
D,545539945,07HIS3,,,,,,,,,,,,,,,539.3,Strong,534.2,Strong,602.2,Strong,588.3,Strong,586.3,Strong,,,,,,,,,,
D,244484274,07HIS3,,,,,,,115.8,110-119,128.8,115-124,106.7,100-109,111,105-114,473.6,Developing,534.2,Strong,478.7,Developing,519.6,Strong,530.4,Strong,455.918,Band 5,444.8,Band 5,422.545,Band 4,509.124,Band 6,483.147,Band 6
D,495070468,07HIS4,,,,,,,132,130-139,133.6,125-134,135.2,130-139,123.5,135-144,584.4,Strong,627.2,Exceeding,478,Developing,556.5,Strong,566.8,Strong,505.313,Band 6,560.2,Band 7,529.853,Band 6,519.823,Band 6,509.749,Band 6
D,552796003,07HIS4,,,,,,,111.8,110-119,129.6,105-114,98,90-99,111,95-104,484.6,Developing,347,Needs additional support,465.7,Developing,455.5,Developing,452,Developing,,,,,,,,,,
D,870669429,07HIS4,,,,,,,,,,,,,,,563.5,Strong,572.7,Strong,625.6,Exceeding,571.7,Strong,577.1,Strong,,,,,,,,,,
